# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	22-Jun-2018
# 
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HGL
HYD_APERTURE_NOM_UM	1000
HYD_SN	1745
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE 
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	3.5
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
 4.600	 -242.77	  7.272E-007	7.933E-003	     18.313
 4.650	 -242.78	  7.262E-007	7.911E-003	     18.299
 4.700	 -242.80	  7.240E-007	7.863E-003	     18.285
 4.750	 -242.77	  7.267E-007	7.921E-003	     18.270
 4.800	 -242.78	  7.260E-007	7.906E-003	     18.256
 4.850	 -242.78	  7.257E-007	7.900E-003	     18.242
 4.900	 -242.79	  7.250E-007	7.885E-003	     18.228
 4.950	 -242.79	  7.252E-007	7.889E-003	     18.214
 5.000	 -242.73	  7.301E-007	7.995E-003	     18.200
 5.050	 -242.75	  7.283E-007	7.956E-003	     18.186
 5.100	 -242.77	  7.269E-007	7.926E-003	     18.172
 5.150	 -242.72	  7.311E-007	8.018E-003	     18.158
 5.200	 -242.74	  7.292E-007	7.976E-003	     18.144
 5.250	 -242.75	  7.286E-007	7.963E-003	     18.130
 5.300	 -242.73	  7.307E-007	8.009E-003	     18.116
 5.350	 -242.72	  7.311E-007	8.018E-003	     18.102
 5.400	 -242.69	  7.336E-007	8.072E-003	     18.088
 5.450	 -242.71	  7.318E-007	8.033E-003	     18.074
 5.500	 -242.75	  7.283E-007	7.956E-003	     18.061
 5.550	 -242.72	  7.312E-007	8.020E-003	     18.047
 5.600	 -242.72	  7.314E-007	8.025E-003	     18.033
 5.650	 -242.70	  7.332E-007	8.064E-003	     18.020
 5.700	 -242.70	  7.332E-007	8.063E-003	     18.006
 5.750	 -242.72	  7.311E-007	8.018E-003	     17.992
 5.800	 -242.70	  7.331E-007	8.061E-003	     17.979
 5.850	 -242.71	  7.323E-007	8.044E-003	     17.965
 5.900	 -242.70	  7.332E-007	8.065E-003	     17.952
 5.950	 -242.66	  7.362E-007	8.129E-003	     17.939
 6.000	 -242.69	  7.334E-007	8.068E-003	     17.925
 6.050	 -242.68	  7.348E-007	8.100E-003	     17.912
 6.100	 -242.62	  7.394E-007	8.201E-003	     17.899
 6.150	 -242.62	  7.399E-007	8.211E-003	     17.886
 6.200	 -242.60	  7.412E-007	8.242E-003	     17.872
 6.250	 -242.61	  7.400E-007	8.215E-003	     17.859
 6.300	 -242.65	  7.372E-007	8.153E-003	     17.846
 6.350	 -242.63	  7.391E-007	8.194E-003	     17.833
 6.400	 -242.60	  7.410E-007	8.236E-003	     17.820
 6.450	 -242.57	  7.436E-007	8.293E-003	     17.807
 6.500	 -242.57	  7.441E-007	8.306E-003	     17.795
 6.550	 -242.59	  7.423E-007	8.265E-003	     17.782
 6.600	 -242.55	  7.454E-007	8.335E-003	     17.769
 6.650	 -242.56	  7.451E-007	8.328E-003	     17.756
 6.700	 -242.57	  7.435E-007	8.292E-003	     17.744
 6.750	 -242.56	  7.445E-007	8.315E-003	     17.731
 6.800	 -242.54	  7.462E-007	8.351E-003	     17.719
 6.850	 -242.51	  7.486E-007	8.406E-003	     17.706
 6.900	 -242.50	  7.503E-007	8.444E-003	     17.694
 6.950	 -242.51	  7.487E-007	8.407E-003	     17.682
 7.000	 -242.51	  7.487E-007	8.409E-003	     17.669
 7.050	 -242.53	  7.474E-007	8.380E-003	     17.657
 7.100	 -242.52	  7.479E-007	8.390E-003	     17.645
 7.150	 -242.48	  7.517E-007	8.477E-003	     17.633
 7.200	 -242.46	  7.530E-007	8.505E-003	     17.621
 7.250	 -242.45	  7.538E-007	8.524E-003	     17.609
 7.300	 -242.48	  7.512E-007	8.464E-003	     17.597
 7.350	 -242.48	  7.515E-007	8.471E-003	     17.585
 7.400	 -242.49	  7.506E-007	8.452E-003	     17.574
 7.450	 -242.48	  7.513E-007	8.467E-003	     17.562
 7.500	 -242.49	  7.511E-007	8.462E-003	     17.550
 7.550	 -242.48	  7.518E-007	8.477E-003	     17.539
 7.600	 -242.47	  7.527E-007	8.497E-003	     17.527
 7.650	 -242.47	  7.529E-007	8.502E-003	     17.516
 7.700	 -242.44	  7.550E-007	8.551E-003	     17.504
 7.750	 -242.42	  7.565E-007	8.585E-003	     17.493
 7.800	 -242.41	  7.580E-007	8.618E-003	     17.482
 7.850	 -242.36	  7.617E-007	8.703E-003	     17.471
 7.900	 -242.37	  7.613E-007	8.695E-003	     17.460
 7.950	 -242.32	  7.654E-007	8.788E-003	     17.449
 8.000	 -242.34	  7.639E-007	8.754E-003	     17.438
 8.050	 -242.38	  7.600E-007	8.664E-003	     17.427
 8.100	 -242.40	  7.583E-007	8.625E-003	     17.416
 8.150	 -242.40	  7.590E-007	8.640E-003	     17.405
 8.200	 -242.36	  7.622E-007	8.715E-003	     17.395
 8.250	 -242.35	  7.634E-007	8.741E-003	     17.384
 8.300	 -242.32	  7.655E-007	8.789E-003	     17.374
 8.350	 -242.28	  7.693E-007	8.878E-003	     17.363
 8.400	 -242.27	  7.704E-007	8.902E-003	     17.353
 8.450	 -242.22	  7.740E-007	8.987E-003	     17.343
 8.500	 -242.17	  7.785E-007	9.092E-003	     17.332
 8.550	 -242.14	  7.813E-007	9.156E-003	     17.322
 8.600	 -242.16	  7.801E-007	9.129E-003	     17.312
 8.650	 -242.17	  7.792E-007	9.106E-003	     17.302
 8.700	 -242.16	  7.797E-007	9.120E-003	     17.292
 8.750	 -242.11	  7.839E-007	9.218E-003	     17.283
 8.800	 -242.05	  7.899E-007	9.359E-003	     17.273
 8.850	 -242.08	  7.873E-007	9.297E-003	     17.263
 8.900	 -242.14	  7.813E-007	9.157E-003	     17.253
 8.950	 -242.13	  7.827E-007	9.189E-003	     17.244
 9.000	 -242.06	  7.885E-007	9.325E-003	     17.234
 9.050	 -242.01	  7.936E-007	9.446E-003	     17.225
 9.100	 -242.00	  7.940E-007	9.457E-003	     17.216
 9.150	 -242.00	  7.947E-007	9.473E-003	     17.206
 9.200	 -242.03	  7.916E-007	9.400E-003	     17.197
 9.250	 -242.04	  7.910E-007	9.384E-003	     17.188
 9.300	 -242.01	  7.932E-007	9.437E-003	     17.179
 9.350	 -242.00	  7.940E-007	9.456E-003	     17.170
 9.400	 -242.00	  7.940E-007	9.458E-003	     17.161
 9.450	 -242.01	  7.933E-007	9.439E-003	     17.153
 9.500	 -242.02	  7.922E-007	9.414E-003	     17.144
 9.550	 -242.04	  7.910E-007	9.384E-003	     17.135
 9.600	 -242.06	  7.885E-007	9.327E-003	     17.127
 9.650	 -242.08	  7.869E-007	9.287E-003	     17.118
 9.700	 -242.04	  7.911E-007	9.387E-003	     17.110
 9.750	 -242.01	  7.931E-007	9.435E-003	     17.101
 9.800	 -242.00	  7.944E-007	9.465E-003	     17.093
 9.850	 -241.98	  7.958E-007	9.500E-003	     17.085
 9.900	 -241.98	  7.961E-007	9.507E-003	     17.077
 9.950	 -241.95	  7.989E-007	9.574E-003	     17.069
10.000	 -241.94	  7.999E-007	9.598E-003	     17.061
10.050	 -241.94	  8.002E-007	9.604E-003	     17.053
10.100	 -241.89	  8.041E-007	9.698E-003	     17.045
10.150	 -241.88	  8.056E-007	9.735E-003	     17.038
10.200	 -241.85	  8.081E-007	9.797E-003	     17.030
10.250	 -241.83	  8.102E-007	9.846E-003	     17.022
10.300	 -241.84	  8.090E-007	9.816E-003	     17.015
10.350	 -241.82	  8.110E-007	9.865E-003	     17.007
10.400	 -241.79	  8.139E-007	9.936E-003	     17.000
10.450	 -241.78	  8.143E-007	9.946E-003	     16.993
10.500	 -241.80	  8.127E-007	9.908E-003	     16.985
10.550	 -241.81	  8.115E-007	9.877E-003	     16.978
10.600	 -241.80	  8.126E-007	9.904E-003	     16.971
10.650	 -241.76	  8.161E-007	9.991E-003	     16.964
10.700	 -241.76	  8.165E-007	1.000E-002	     16.957
10.750	 -241.76	  8.164E-007	9.997E-003	     16.950
10.800	 -241.76	  8.165E-007	1.000E-002	     16.944
10.850	 -241.75	  8.174E-007	1.002E-002	     16.937
10.900	 -241.72	  8.200E-007	1.009E-002	     16.930
10.950	 -241.71	  8.210E-007	1.011E-002	     16.924
11.000	 -241.73	  8.197E-007	1.008E-002	     16.917
11.050	 -241.75	  8.176E-007	1.003E-002	     16.911
11.100	 -241.74	  8.189E-007	1.006E-002	     16.904
11.150	 -241.69	  8.232E-007	1.017E-002	     16.898
11.200	 -241.66	  8.258E-007	1.023E-002	     16.892
11.250	 -241.68	  8.244E-007	1.019E-002	     16.886
11.300	 -241.67	  8.250E-007	1.021E-002	     16.880
11.350	 -241.65	  8.274E-007	1.027E-002	     16.874
11.400	 -241.65	  8.269E-007	1.026E-002	     16.868
11.450	 -241.63	  8.294E-007	1.032E-002	     16.862
11.500	 -241.63	  8.292E-007	1.031E-002	     16.856
11.550	 -241.66	  8.257E-007	1.023E-002	     16.850
11.600	 -241.67	  8.249E-007	1.021E-002	     16.844
11.650	 -241.65	  8.266E-007	1.025E-002	     16.839
11.700	 -241.62	  8.299E-007	1.033E-002	     16.833
11.750	 -241.62	  8.302E-007	1.034E-002	     16.828
11.800	 -241.64	  8.282E-007	1.029E-002	     16.822
11.850	 -241.60	  8.319E-007	1.038E-002	     16.817
11.900	 -241.54	  8.374E-007	1.052E-002	     16.811
11.950	 -241.53	  8.387E-007	1.055E-002	     16.806
12.000	 -241.51	  8.405E-007	1.060E-002	     16.801
12.050	 -241.56	  8.358E-007	1.048E-002	     16.796
12.100	 -241.56	  8.359E-007	1.048E-002	     16.791
12.150	 -241.53	  8.384E-007	1.054E-002	     16.786
12.200	 -241.57	  8.348E-007	1.045E-002	     16.781
12.250	 -241.53	  8.387E-007	1.055E-002	     16.776
12.300	 -241.48	  8.438E-007	1.068E-002	     16.771
12.350	 -241.45	  8.466E-007	1.075E-002	     16.766
12.400	 -241.44	  8.473E-007	1.077E-002	     16.761
12.450	 -241.46	  8.452E-007	1.072E-002	     16.757
12.500	 -241.46	  8.449E-007	1.071E-002	     16.752
12.550	 -241.39	  8.517E-007	1.088E-002	     16.747
12.600	 -241.35	  8.564E-007	1.100E-002	     16.743
12.650	 -241.42	  8.493E-007	1.082E-002	     16.738
12.700	 -241.49	  8.428E-007	1.066E-002	     16.734
12.750	 -241.42	  8.489E-007	1.081E-002	     16.729
12.800	 -241.36	  8.547E-007	1.096E-002	     16.725
12.850	 -241.35	  8.556E-007	1.098E-002	     16.721
12.900	 -241.31	  8.602E-007	1.110E-002	     16.717
12.950	 -241.33	  8.575E-007	1.103E-002	     16.712
13.000	 -241.39	  8.517E-007	1.088E-002	     16.708
13.050	 -241.36	  8.546E-007	1.096E-002	     16.704
13.100	 -241.37	  8.541E-007	1.094E-002	     16.700
13.150	 -241.35	  8.556E-007	1.098E-002	     16.696
13.200	 -241.33	  8.578E-007	1.104E-002	     16.692
13.250	 -241.30	  8.606E-007	1.111E-002	     16.688
13.300	 -241.29	  8.615E-007	1.113E-002	     16.684
13.350	 -241.30	  8.607E-007	1.111E-002	     16.680
13.400	 -241.28	  8.628E-007	1.117E-002	     16.676
13.450	 -241.31	  8.599E-007	1.109E-002	     16.673
13.500	 -241.33	  8.578E-007	1.104E-002	     16.669
13.550	 -241.29	  8.616E-007	1.114E-002	     16.665
13.600	 -241.25	  8.664E-007	1.126E-002	     16.661
13.650	 -241.18	  8.731E-007	1.143E-002	     16.658
13.700	 -241.14	  8.773E-007	1.154E-002	     16.654
13.750	 -241.16	  8.750E-007	1.148E-002	     16.650
13.800	 -241.18	  8.732E-007	1.144E-002	     16.647
13.850	 -241.15	  8.756E-007	1.150E-002	     16.643
13.900	 -241.10	  8.812E-007	1.165E-002	     16.640
13.950	 -241.05	  8.866E-007	1.179E-002	     16.636
14.000	 -241.02	  8.894E-007	1.187E-002	     16.633
14.050	 -241.03	  8.878E-007	1.182E-002	     16.629
14.100	 -241.02	  8.892E-007	1.186E-002	     16.626
14.150	 -240.97	  8.938E-007	1.198E-002	     16.622
14.200	 -240.95	  8.964E-007	1.205E-002	     16.619
14.250	 -240.97	  8.948E-007	1.201E-002	     16.616
14.300	 -241.02	  8.895E-007	1.187E-002	     16.612
14.350	 -241.03	  8.878E-007	1.182E-002	     16.609
14.400	 -241.04	  8.869E-007	1.180E-002	     16.606
14.450	 -241.01	  8.899E-007	1.188E-002	     16.602
14.500	 -240.97	  8.943E-007	1.200E-002	     16.599
14.550	 -240.96	  8.954E-007	1.203E-002	     16.596
14.600	 -240.93	  8.981E-007	1.210E-002	     16.592
14.650	 -240.90	  9.016E-007	1.219E-002	     16.589
14.700	 -240.88	  9.031E-007	1.224E-002	     16.586
14.750	 -240.90	  9.011E-007	1.218E-002	     16.583
14.800	 -240.91	  9.001E-007	1.215E-002	     16.579
14.850	 -240.98	  8.937E-007	1.198E-002	     16.576
14.900	 -240.95	  8.967E-007	1.206E-002	     16.573
14.950	 -240.92	  8.997E-007	1.214E-002	     16.570
15.000	 -240.84	  9.083E-007	1.238E-002	     16.566
15.050	 -240.81	  9.110E-007	1.245E-002	     16.563
15.100	 -240.83	  9.086E-007	1.238E-002	     16.560
15.150	 -240.87	  9.047E-007	1.228E-002	     16.557
15.200	 -240.87	  9.048E-007	1.228E-002	     16.553
15.250	 -240.80	  9.125E-007	1.249E-002	     16.550
15.300	 -240.75	  9.169E-007	1.261E-002	     16.547
15.350	 -240.74	  9.180E-007	1.264E-002	     16.544
15.400	 -240.82	  9.094E-007	1.241E-002	     16.540
15.450	 -240.75	  9.168E-007	1.261E-002	     16.537
15.500	 -240.67	  9.259E-007	1.286E-002	     16.534
15.550	 -240.68	  9.243E-007	1.281E-002	     16.530
15.600	 -240.69	  9.238E-007	1.280E-002	     16.527
15.650	 -240.69	  9.235E-007	1.279E-002	     16.524
15.700	 -240.68	  9.250E-007	1.283E-002	     16.520
