# Onda Corporation
# Hydrophone Calibration Data
#
Calibration_DATE	29-Jan-2019
#
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HGL
HYD_APERTURE_NOM_UM	0200
HYD_SN	1782
HYD_POLARITY	Positive
#
# External preamplifier description
AMP_MFG	ONDA
AMP_MODEL	AG-2010
AMP_SN	1199
AMP_GAIN_NOM_DB	20
AMP_BW_MHZ	60
AMP_OUTPUT_IMP_NOM_OHMS	50
#
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	none
#
# Environment
ELECTRICAL_LOAD	50Ohms
SOFTWARE_VERSION	1.0.5.0
SYSTEM_SETTING	OndaCombineCal.exe
WATER_TEMP_DEGC	23.50
WATER_RESISTIVITY_MOHMS-CM	4.0
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W)
#
DATA_FIELDS	4
DATA_FIELD	FREQ_MHZ
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
# End of file header
HEADER_END	0
5.850	-255.44	1.690E-007	4.285E-004
5.900	-255.46	1.687E-007	4.267E-004
5.950	-255.54	1.671E-007	4.190E-004
6.000	-255.55	1.670E-007	4.183E-004
6.050	-255.59	1.662E-007	4.143E-004
6.100	-255.55	1.669E-007	4.181E-004
6.150	-255.50	1.679E-007	4.230E-004
6.200	-255.54	1.671E-007	4.190E-004
6.250	-255.61	1.657E-007	4.120E-004
6.300	-255.69	1.642E-007	4.043E-004
6.350	-255.58	1.663E-007	4.150E-004
6.400	-255.46	1.686E-007	4.264E-004
6.450	-255.32	1.713E-007	4.402E-004
6.500	-255.38	1.703E-007	4.351E-004
6.550	-255.50	1.679E-007	4.227E-004
6.600	-255.62	1.656E-007	4.111E-004
6.650	-255.73	1.635E-007	4.012E-004
6.700	-255.71	1.638E-007	4.024E-004
6.750	-255.65	1.651E-007	4.087E-004
6.800	-255.69	1.643E-007	4.047E-004
6.850	-255.73	1.635E-007	4.008E-004
6.900	-255.73	1.634E-007	4.006E-004
6.950	-255.69	1.642E-007	4.046E-004
7.000	-255.66	1.648E-007	4.071E-004
7.050	-255.60	1.660E-007	4.132E-004
7.100	-255.72	1.636E-007	4.016E-004
7.150	-255.74	1.633E-007	3.998E-004
7.200	-255.69	1.643E-007	4.048E-004
7.250	-255.66	1.648E-007	4.074E-004
7.300	-255.68	1.645E-007	4.060E-004
7.350	-255.74	1.632E-007	3.996E-004
7.400	-255.77	1.627E-007	3.971E-004
7.450	-255.72	1.636E-007	4.016E-004
7.500	-255.71	1.639E-007	4.028E-004
7.550	-255.62	1.656E-007	4.114E-004
7.600	-255.70	1.641E-007	4.037E-004
7.650	-255.74	1.633E-007	3.999E-004
7.700	-255.71	1.639E-007	4.030E-004
7.750	-255.74	1.632E-007	3.997E-004
7.800	-255.74	1.634E-007	4.003E-004
7.850	-255.70	1.640E-007	4.034E-004
7.900	-255.69	1.642E-007	4.046E-004
7.950	-255.64	1.652E-007	4.091E-004
8.000	-255.65	1.650E-007	4.083E-004
8.050	-255.59	1.662E-007	4.143E-004
8.100	-255.67	1.646E-007	4.064E-004
8.150	-255.72	1.637E-007	4.017E-004
8.200	-255.73	1.634E-007	4.007E-004
8.250	-255.73	1.635E-007	4.010E-004
8.300	-255.72	1.637E-007	4.019E-004
8.350	-255.72	1.638E-007	4.022E-004
8.400	-255.65	1.651E-007	4.087E-004
8.450	-255.63	1.654E-007	4.105E-004
8.500	-255.60	1.659E-007	4.129E-004
8.550	-255.66	1.648E-007	4.072E-004
8.600	-255.68	1.645E-007	4.060E-004
8.650	-255.67	1.645E-007	4.061E-004
8.700	-255.68	1.644E-007	4.056E-004
8.750	-255.68	1.644E-007	4.053E-004
8.800	-255.73	1.635E-007	4.010E-004
8.850	-255.72	1.637E-007	4.021E-004
8.900	-255.67	1.647E-007	4.069E-004
8.950	-255.61	1.657E-007	4.119E-004
9.000	-255.58	1.663E-007	4.150E-004
9.050	-255.58	1.663E-007	4.149E-004
9.100	-255.59	1.661E-007	4.136E-004
9.150	-255.60	1.660E-007	4.134E-004
9.200	-255.63	1.655E-007	4.106E-004
9.250	-255.68	1.644E-007	4.054E-004
9.300	-255.71	1.638E-007	4.027E-004
9.350	-255.73	1.636E-007	4.014E-004
9.400	-255.75	1.631E-007	3.992E-004
9.450	-255.81	1.619E-007	3.933E-004
9.500	-255.89	1.604E-007	3.861E-004
9.550	-255.98	1.589E-007	3.789E-004
9.600	-255.99	1.586E-007	3.774E-004
9.650	-255.92	1.599E-007	3.836E-004
9.700	-255.81	1.619E-007	3.933E-004
9.750	-255.78	1.626E-007	3.963E-004
9.800	-255.82	1.619E-007	3.931E-004
9.850	-255.86	1.611E-007	3.895E-004
9.900	-255.89	1.605E-007	3.862E-004
9.950	-255.90	1.603E-007	3.854E-004
10.000	-255.91	1.601E-007	3.847E-004
10.050	-255.95	1.594E-007	3.809E-004
10.100	-255.95	1.594E-007	3.811E-004
10.150	-255.96	1.593E-007	3.805E-004
10.200	-256.13	1.562E-007	3.658E-004
10.250	-256.20	1.549E-007	3.601E-004
10.300	-256.21	1.547E-007	3.588E-004
10.350	-256.27	1.537E-007	3.544E-004
10.400	-256.29	1.533E-007	3.524E-004
10.450	-256.27	1.536E-007	3.539E-004
10.500	-256.22	1.545E-007	3.579E-004
10.550	-256.27	1.536E-007	3.541E-004
10.600	-256.30	1.531E-007	3.515E-004
10.650	-256.34	1.524E-007	3.482E-004
10.700	-256.49	1.498E-007	3.367E-004
10.750	-256.61	1.477E-007	3.274E-004
10.800	-256.67	1.467E-007	3.228E-004
10.850	-256.75	1.454E-007	3.171E-004
10.900	-256.82	1.442E-007	3.118E-004
10.950	-256.89	1.430E-007	3.069E-004
11.000	-256.97	1.417E-007	3.013E-004
11.050	-256.98	1.416E-007	3.008E-004
11.100	-256.96	1.419E-007	3.020E-004
11.150	-256.90	1.430E-007	3.066E-004
11.200	-256.87	1.433E-007	3.082E-004
11.250	-256.86	1.436E-007	3.091E-004
11.300	-256.82	1.443E-007	3.121E-004
11.350	-256.74	1.456E-007	3.178E-004
11.400	-256.70	1.461E-007	3.204E-004
11.450	-256.67	1.467E-007	3.230E-004
11.500	-256.62	1.476E-007	3.267E-004
11.550	-256.59	1.481E-007	3.291E-004
11.600	-256.45	1.505E-007	3.399E-004
11.650	-256.41	1.511E-007	3.426E-004
11.700	-256.45	1.505E-007	3.398E-004
11.750	-256.43	1.508E-007	3.410E-004
11.800	-256.45	1.504E-007	3.395E-004
11.850	-256.43	1.509E-007	3.414E-004
11.900	-256.42	1.511E-007	3.423E-004
11.950	-256.36	1.521E-007	3.469E-004
12.000	-256.27	1.536E-007	3.537E-004
12.050	-256.18	1.552E-007	3.611E-004
12.100	-256.16	1.555E-007	3.628E-004
12.150	-256.19	1.550E-007	3.604E-004
12.200	-256.19	1.550E-007	3.603E-004
12.250	-256.17	1.555E-007	3.627E-004
12.300	-256.25	1.539E-007	3.554E-004
12.350	-256.32	1.527E-007	3.497E-004
12.400	-256.15	1.559E-007	3.644E-004
12.450	-256.06	1.574E-007	3.715E-004
12.500	-255.97	1.590E-007	3.793E-004
12.550	-255.92	1.599E-007	3.837E-004
12.600	-255.92	1.600E-007	3.841E-004
12.650	-255.80	1.622E-007	3.948E-004
12.700	-255.72	1.637E-007	4.019E-004
12.750	-255.70	1.641E-007	4.039E-004
12.800	-255.67	1.646E-007	4.066E-004
12.850	-255.68	1.644E-007	4.056E-004
12.900	-255.67	1.646E-007	4.065E-004
12.950	-255.67	1.647E-007	4.069E-004
13.000	-255.67	1.647E-007	4.068E-004
13.050	-255.72	1.636E-007	4.017E-004
13.100	-255.80	1.622E-007	3.948E-004
13.150	-255.78	1.625E-007	3.960E-004
13.200	-255.77	1.627E-007	3.971E-004
13.250	-255.87	1.608E-007	3.878E-004
13.300	-255.90	1.603E-007	3.856E-004
13.350	-255.90	1.603E-007	3.852E-004
13.400	-255.84	1.614E-007	3.907E-004
13.450	-255.70	1.640E-007	4.036E-004
13.500	-255.71	1.638E-007	4.027E-004
13.550	-255.82	1.619E-007	3.931E-004
13.600	-255.82	1.619E-007	3.929E-004
13.650	-255.76	1.629E-007	3.981E-004
13.700	-255.80	1.622E-007	3.944E-004
13.750	-255.80	1.621E-007	3.943E-004
13.800	-255.76	1.629E-007	3.982E-004
13.850	-255.81	1.620E-007	3.937E-004
13.900	-255.88	1.607E-007	3.873E-004
13.950	-256.00	1.584E-007	3.765E-004
14.000	-256.01	1.584E-007	3.763E-004
14.050	-255.97	1.590E-007	3.792E-004
14.100	-255.99	1.586E-007	3.775E-004
14.150	-255.96	1.593E-007	3.806E-004
14.200	-255.98	1.588E-007	3.785E-004
14.250	-256.01	1.584E-007	3.763E-004
14.300	-256.12	1.564E-007	3.669E-004
14.350	-256.18	1.552E-007	3.615E-004
14.400	-256.13	1.561E-007	3.657E-004
14.450	-256.07	1.573E-007	3.711E-004
14.500	-256.09	1.569E-007	3.693E-004
14.550	-256.13	1.561E-007	3.655E-004
14.600	-256.14	1.560E-007	3.649E-004
14.650	-256.15	1.558E-007	3.643E-004
14.700	-256.05	1.575E-007	3.723E-004
14.750	-256.10	1.566E-007	3.678E-004
14.800	-256.16	1.556E-007	3.634E-004
14.850	-256.19	1.550E-007	3.606E-004
14.900	-256.24	1.541E-007	3.562E-004
14.950	-256.26	1.539E-007	3.551E-004
15.000	-256.34	1.525E-007	3.486E-004
15.050	-256.33	1.526E-007	3.492E-004
15.100	-256.17	1.554E-007	3.623E-004
15.150	-256.26	1.539E-007	3.551E-004
15.200	-256.34	1.525E-007	3.487E-004
15.250	-256.36	1.520E-007	3.465E-004
15.300	-256.28	1.534E-007	3.529E-004
15.350	-256.37	1.518E-007	3.458E-004
15.400	-256.39	1.515E-007	3.441E-004
15.450	-256.44	1.507E-007	3.405E-004
15.500	-256.29	1.533E-007	3.524E-004
15.550	-256.29	1.532E-007	3.523E-004
